Minimax_AlphaBeta,Minimax,"[5, 5]","('Medium', 'Easy')",16,1.023,Player_1
Minimax_AlphaBeta,Minimax,"[5, 5]","('Medium', 'Easy')",17,-1.218,Draw
Minimax_AlphaBeta,Minimax_AlphaBeta,"[5, 5]","('Medium', 'Easy')",16,1.025,Player_1
Minimax_AlphaBeta,Minimax_AlphaBeta,"[5, 5]","('Medium', 'Easy')",17,-1.243,Draw
Minimax_AlphaBeta,Monte_Carlo_TS,"[5, 5]","('Medium', 'Easy')",16,1.029,Player_1
Minimax_AlphaBeta,Monte_Carlo_TS,"[5, 5]","('Medium', 'Easy')",17,-1.241,Draw
Monte_Carlo_TS,Minimax,"[5, 5]","('Medium', 'Easy')",32,-0.21,Draw
Monte_Carlo_TS,Minimax,"[5, 5]","('Medium', 'Easy')",16,7.566,Player_1
Monte_Carlo_TS,Minimax_AlphaBeta,"[5, 5]","('Medium', 'Easy')",32,-7.776,Draw
Monte_Carlo_TS,Minimax_AlphaBeta,"[5, 5]","('Medium', 'Easy')",16,7.585,Player_1
Monte_Carlo_TS,Monte_Carlo_TS,"[5, 5]","('Medium', 'Easy')",32,-7.795,Draw
Monte_Carlo_TS,Monte_Carlo_TS,"[5, 5]","('Medium', 'Easy')",16,7.768,Player_1
Minimax,Minimax,"[5, 5]","('Medium', 'Medium')",26,1.702,Player_1
Minimax,Minimax,"[5, 5]","('Medium', 'Medium')",26,1.693,Player_1
Minimax,Minimax_AlphaBeta,"[5, 5]","('Medium', 'Medium')",26,1.701,Player_1
Minimax,Minimax_AlphaBeta,"[5, 5]","('Medium', 'Medium')",26,1.687,Player_1
Minimax,Monte_Carlo_TS,"[5, 5]","('Medium', 'Medium')",24,10.368,Player_1
Minimax,Monte_Carlo_TS,"[5, 5]","('Medium', 'Medium')",17,8.495,Player_2
Minimax_AlphaBeta,Minimax,"[5, 5]","('Medium', 'Medium')",26,1.681,Player_1
Minimax_AlphaBeta,Minimax,"[5, 5]","('Medium', 'Medium')",26,1.697,Player_1
Minimax_AlphaBeta,Minimax_AlphaBeta,"[5, 5]","('Medium', 'Medium')",26,1.692,Player_1
Minimax_AlphaBeta,Minimax_AlphaBeta,"[5, 5]","('Medium', 'Medium')",26,1.684,Player_1
Minimax_AlphaBeta,Monte_Carlo_TS,"[5, 5]","('Medium', 'Medium')",24,10.021,Player_1
Minimax_AlphaBeta,Monte_Carlo_TS,"[5, 5]","('Medium', 'Medium')",17,8.46,Player_2
Monte_Carlo_TS,Minimax,"[5, 5]","('Medium', 'Medium')",17,8.66,Player_2
Monte_Carlo_TS,Minimax,"[5, 5]","('Medium', 'Medium')",24,10.275,Player_1
Monte_Carlo_TS,Minimax_AlphaBeta,"[5, 5]","('Medium', 'Medium')",17,8.542,Player_2
Monte_Carlo_TS,Minimax_AlphaBeta,"[5, 5]","('Medium', 'Medium')",24,9.987,Player_1
Monte_Carlo_TS,Monte_Carlo_TS,"[5, 5]","('Medium', 'Medium')",18,14.94,Player_1
Monte_Carlo_TS,Monte_Carlo_TS,"[5, 5]","('Medium', 'Medium')",18,14.97,Player_1
Minimax,Minimax,"[5, 5]","('Medium', 'Hard')",26,2.9,Player_1
Minimax,Minimax,"[5, 5]","('Medium', 'Hard')",18,3.321,Player_1
Minimax,Minimax_AlphaBeta,"[5, 5]","('Medium', 'Hard')",26,1.934,Player_1
Minimax,Minimax_AlphaBeta,"[5, 5]","('Medium', 'Hard')",18,1.62,Player_1
Minimax,Monte_Carlo_TS,"[5, 5]","('Medium', 'Hard')",27,34.536,Player_2
Minimax,Monte_Carlo_TS,"[5, 5]","('Medium', 'Hard')",29,57.547,Player_2
Minimax_AlphaBeta,Minimax,"[5, 5]","('Medium', 'Hard')",26,2.858,Player_1
Minimax_AlphaBeta,Minimax,"[5, 5]","('Medium', 'Hard')",18,3.23,Player_1
Minimax_AlphaBeta,Minimax_AlphaBeta,"[5, 5]","('Medium', 'Hard')",26,1.927,Player_1
Minimax_AlphaBeta,Minimax_AlphaBeta,"[5, 5]","('Medium', 'Hard')",18,1.616,Player_1
Minimax_AlphaBeta,Monte_Carlo_TS,"[5, 5]","('Medium', 'Hard')",27,34.621,Player_2
Minimax_AlphaBeta,Monte_Carlo_TS,"[5, 5]","('Medium', 'Hard')",29,56.878,Player_2
Monte_Carlo_TS,Minimax,"[5, 5]","('Medium', 'Hard')",19,12.545,Player_2
Monte_Carlo_TS,Minimax,"[5, 5]","('Medium', 'Hard')",16,10.616,Player_1
Monte_Carlo_TS,Minimax_AlphaBeta,"[5, 5]","('Medium', 'Hard')",19,9.141,Player_2
Monte_Carlo_TS,Minimax_AlphaBeta,"[5, 5]","('Medium', 'Hard')",16,8.555,Player_1
Monte_Carlo_TS,Monte_Carlo_TS,"[5, 5]","('Medium', 'Hard')",20,52.183,Player_1
Monte_Carlo_TS,Monte_Carlo_TS,"[5, 5]","('Medium', 'Hard')",33,-422.439,Draw
Minimax,Minimax,"[5, 5]","('Hard', 'Easy')",18,3.13,Player_1
Minimax,Minimax,"[5, 5]","('Hard', 'Easy')",17,3.7,Player_2
Minimax,Minimax_AlphaBeta,"[5, 5]","('Hard', 'Easy')",18,2.813,Player_1
Minimax,Minimax_AlphaBeta,"[5, 5]","('Hard', 'Easy')",17,3.699,Player_2
